#CHR	START	END	SAMPLE	RD	#SNPS	COV	ALPHA	BETA	BAF	CLUSTER	cn_normal	u_normal	cn_clone1	u_clone1
chr20	48250000	48500000	DCIS	1.98769	8	153	452	779	0.367181	14	1|1	0.457942	4|1	0.542058
chr20	48250000	48500000	INV	1.56539	7	79	214	339	0.38698	14	1|1	0.62914	4|1	0.37086
chr20	48500000	48750000	DCIS	2.11094	9	87	292	499	0.369153	14	1|1	0.457942	4|1	0.542058
chr20	48500000	48750000	INV	1.4872	8	44	152	201	0.430595	14	1|1	0.62914	4|1	0.37086
chr20	48750000	49000000	DCIS	2.72496	3	123	168	203	0.45283	19	1|1	0.457942	5|0	0.542058
chr20	48750000	49000000	INV	1.89365	3	42	49	79	0.382812	19	1|1	0.62914	5|0	0.37086
chr20	49000000	49250000	DCIS	1.86105	10	84	320	523	0.379597	14	1|1	0.457942	4|1	0.542058
chr20	49000000	49250000	INV	1.45115	9	53	169	309	0.353556	14	1|1	0.62914	4|1	0.37086
chr20	49250000	49500000	DCIS	2.18755	2	133	102	164	0.383459	14	1|1	0.457942	4|1	0.542058
chr20	49250000	49500000	INV	1.55642	2	63	47	79	0.373016	14	1|1	0.62914	4|1	0.37086
chr20	49500000	49750000	DCIS	1.82906	3	48	61	85	0.417808	9	1|1	0.457942	3|2	0.542058
chr20	49500000	49750000	INV	1.40706	2	33	24	42	0.363636	9	1|1	0.62914	3|2	0.37086
chr20	50000000	50250000	DCIS	1.80771	14	110	604	945	0.389929	9	1|1	0.457942	3|2	0.542058
chr20	50000000	50250000	INV	1.39313	13	57	301	444	0.404027	9	1|1	0.62914	3|2	0.37086
chr20	50250000	50500000	DCIS	1.76744	6	94	224	345	0.393673	9	1|1	0.457942	3|2	0.542058
chr20	50250000	50500000	INV	1.4341	4	85	136	207	0.396501	9	1|1	0.62914	3|2	0.37086
chr20	50500000	50750000	DCIS	1.76373	1	116	45	71	0.387931	9	1|1	0.457942	3|2	0.542058
chr20	50500000	50750000	INV	1.41383	1	37	18	19	0.486486	9	1|1	0.62914	3|2	0.37086
chr20	50750000	51000000	DCIS	1.73365	6	133	333	465	0.417293	9	1|1	0.457942	3|2	0.542058
chr20	50750000	51000000	INV	1.40614	6	83	192	306	0.385542	9	1|1	0.62914	3|2	0.37086
chr20	51500000	51750000	DCIS	1.35549	1	38	15	23	0.394737	16	1|1	0.457942	3|1	0.542058
chr20	51500000	51750000	INV	1.29321	1	22	7	15	0.318182	16	1|1	0.62914	3|1	0.37086
chr20	51750000	52000000	DCIS	1.44083	2	17	11	23	0.323529	16	1|1	0.457942	3|1	0.542058
chr20	51750000	52000000	INV	1.2397	1	8	2	6	0.25	16	1|1	0.62914	3|1	0.37086
chr20	52500000	52750000	DCIS	1.62305	7	122	323	537	0.375581	9	1|1	0.457942	3|2	0.542058
chr20	52500000	52750000	INV	1.30947	4	106	177	249	0.415493	9	1|1	0.62914	3|2	0.37086
chr20	53000000	53250000	DCIS	1.37468	3	61	76	108	0.413043	6	1|1	0.457942	2|1	0.542058
chr20	53000000	53250000	INV	1.25316	2	39	28	50	0.358974	6	1|1	0.62914	2|1	0.37086
chr20	53250000	53500000	DCIS	1.37317	3	34	44	60	0.423077	6	1|1	0.457942	2|1	0.542058
chr20	53250000	53500000	INV	1.20252	1	47	17	30	0.361702	6	1|1	0.62914	2|1	0.37086
chr20	54750000	55000000	DCIS	1.70763	2	129	97	162	0.374517	9	1|1	0.457942	3|2	0.542058
chr20	54750000	55000000	INV	1.33793	1	176	72	104	0.409091	9	1|1	0.62914	3|2	0.37086
chr20	55000000	55250000	DCIS	1.90371	14	119	685	987	0.409689	9	1|1	0.457942	3|2	0.542058
chr20	55000000	55250000	INV	1.47008	14	93	492	810	0.37788	9	1|1	0.62914	3|2	0.37086
chr20	55250000	55500000	DCIS	1.81428	3	102	135	172	0.439739	9	1|1	0.457942	3|2	0.542058
chr20	55250000	55500000	INV	1.34176	3	58	56	119	0.32	9	1|1	0.62914	3|2	0.37086
chr20	55500000	55750000	DCIS	1.46769	2	72	49	95	0.340278	16	1|1	0.457942	3|1	0.542058
chr20	55500000	55750000	INV	1.25973	1	76	33	43	0.434211	16	1|1	0.62914	3|1	0.37086
chr20	55750000	56000000	DCIS	1.70412	2	35	19	51	0.271429	17	1|1	0.457942	4|1	0.542058
chr20	55750000	56000000	INV	1.32884	2	14	9	20	0.310345	17	1|1	0.62914	4|1	0.37086
chr20	56000000	56250000	DCIS	1.73042	11	99	407	687	0.372029	9	1|1	0.457942	3|2	0.542058
chr20	56000000	56250000	INV	1.27608	10	65	224	433	0.340944	9	1|1	0.62914	3|2	0.37086
chr20	57000000	57250000	DCIS	1.63064	4	71	102	185	0.355401	16	1|1	0.457942	3|1	0.542058
chr20	57000000	57250000	INV	1.26619	3	26	28	52	0.35	16	1|1	0.62914	3|1	0.37086
chr20	57250000	57500000	DCIS	1.76043	13	60	278	512	0.351899	9	1|1	0.457942	3|2	0.542058
chr20	57250000	57500000	INV	1.24342	9	26	94	146	0.391667	9	1|1	0.62914	3|2	0.37086
chr20	57750000	58000000	DCIS	1.4832	1	132	51	81	0.386364	16	1|1	0.457942	3|1	0.542058
chr20	57750000	58000000	INV	1.19472	1	83	31	52	0.373494	16	1|1	0.62914	3|1	0.37086
chr20	58250000	58500000	DCIS	1.48452	4	45	77	106	0.420765	2	1|1	0.457942	2|2	0.542058
chr20	58250000	58500000	INV	1.19783	3	20	24	36	0.4	2	1|1	0.62914	2|2	0.37086
chr20	58500000	58750000	DCIS	1.56743	7	96	253	422	0.374815	16	1|1	0.457942	3|1	0.542058
chr20	58500000	58750000	INV	1.22469	7	45	124	195	0.388715	16	1|1	0.62914	3|1	0.37086
chr20	59500000	59750000	DCIS	1.27259	1	14	4	10	0.285714	13	1|1	0.457942	3|0	0.542058
chr20	59500000	59750000	INV	1.2407	1	13	3	10	0.230769	13	1|1	0.62914	3|0	0.37086
chr20	59750000	60000000	DCIS	1.32428	2	99	82	116	0.414141	2	1|1	0.457942	2|2	0.542058
chr20	59750000	60000000	INV	1.24752	2	79	68	91	0.427673	2	1|1	0.62914	2|2	0.37086
chr20	60000000	60250000	DCIS	1.24565	3	32	30	66	0.3125	16	1|1	0.457942	3|1	0.542058
chr20	60000000	60250000	INV	1.22246	2	14	9	20	0.310345	16	1|1	0.62914	3|1	0.37086
chr20	60250000	60500000	DCIS	1.44864	3	37	37	76	0.327434	16	1|1	0.457942	3|1	0.542058
chr20	60250000	60500000	INV	1.21083	3	11	11	23	0.323529	16	1|1	0.62914	3|1	0.37086
chr20	60500000	60750000	DCIS	1.78175	3	108	120	206	0.368098	9	1|1	0.457942	3|2	0.542058
chr20	60500000	60750000	INV	1.34463	3	58	63	111	0.362069	9	1|1	0.62914	3|2	0.37086
chr20	60750000	61000000	DCIS	1.85928	48	70	1351	2023	0.400415	9	1|1	0.457942	3|2	0.542058
chr20	60750000	61000000	INV	1.31349	40	41	671	1000	0.401556	9	1|1	0.62914	3|2	0.37086
chr20	61000000	61250000	DCIS	1.57487	5	34	69	101	0.405882	2	1|1	0.457942	2|2	0.542058
chr20	61000000	61250000	INV	1.19025	3	23	29	42	0.408451	2	1|1	0.62914	2|2	0.37086
chr20	61250000	61500000	DCIS	1.78335	30	56	669	1018	0.396562	9	1|1	0.457942	3|2	0.542058
chr20	61250000	61500000	INV	1.22129	23	31	287	429	0.400838	9	1|1	0.62914	3|2	0.37086
chr20	61500000	61750000	DCIS	1.71949	18	97	650	1103	0.370793	9	1|1	0.457942	3|2	0.542058
chr20	61500000	61750000	INV	1.26824	14	68	364	596	0.379167	9	1|1	0.62914	3|2	0.37086
chr20	61750000	62000000	DCIS	1.68695	22	66	579	888	0.394683	9	1|1	0.457942	3|2	0.542058
chr20	61750000	62000000	INV	1.26013	17	38	256	402	0.389058	9	1|1	0.62914	3|2	0.37086
chr20	62000000	62250000	DCIS	1.85636	40	57	837	1458	0.364706	9	1|1	0.457942	3|2	0.542058
chr20	62000000	62250000	INV	1.34735	32	35	434	700	0.382716	9	1|1	0.62914	3|2	0.37086
chr20	62250000	62500000	DCIS	1.92386	5	55	108	169	0.389892	9	1|1	0.457942	3|2	0.542058
chr20	62250000	62500000	INV	1.30587	5	27	52	87	0.374101	9	1|1	0.62914	3|2	0.37086
chr20	62500000	62750000	DCIS	1.98247	20	87	637	1109	0.364834	9	1|1	0.457942	3|2	0.542058
chr20	62500000	62750000	INV	1.39925	16	63	419	596	0.412808	9	1|1	0.62914	3|2	0.37086
chr20	62750000	63000000	DCIS	1.68771	6	44	104	165	0.386617	9	1|1	0.457942	3|2	0.542058
chr20	62750000	63000000	INV	1.26499	1	73	30	43	0.410959	9	1|1	0.62914	3|2	0.37086
chr21	9500000	9750000	DCIS	0.650732	4	34	54	84	0.391304	5	1|1	0.457942	1|1	0.542058
chr21	9500000	9750000	INV	0.704703	4	21	36	50	0.418605	5	1|1	0.62914	1|1	0.37086
chr21	9750000	10000000	DCIS	0.836155	38	25	334	629	0.346833	1	1|1	0.457942	2|0	0.542058
chr21	9750000	10000000	INV	0.742443	19	24	182	279	0.394794	1	1|1	0.62914	2|0	0.37086
chr21	10500000	10750000	DCIS	0.643932	5	16	24	59	0.289157	11	1|1	0.457942	2|0	0.542058
chr21	10500000	10750000	INV	0.800401	11	13	32	116	0.216216	11	1|1	0.62914	2|0	0.37086
chr21	10750000	11000000	DCIS	0.591086	10	41	142	270	0.34466	15	1|1	0.457942	1|0	0.542058
chr21	10750000	11000000	INV	0.767329	8	21	48	121	0.284024	15	1|1	0.62914	1|0	0.37086
chr21	11000000	11250000	DCIS	0.635976	45	33	546	972	0.359684	5	1|1	0.457942	1|1	0.542058
chr21	11000000	11250000	INV	0.69694	29	32	363	579	0.38535	5	1|1	0.62914	1|1	0.37086
chr21	14250000	14500000	DCIS	0.62886	25	17	153	293	0.343049	15	1|1	0.457942	1|0	0.542058
chr21	14250000	14500000	INV	0.698776	24	20	179	324	0.355865	15	1|1	0.62914	1|0	0.37086
chr21	14500000	14750000	DCIS	0.616762	1	35	15	20	0.428571	15	1|1	0.457942	1|0	0.542058
chr21	14500000	14750000	INV	0.644626	1	11	2	9	0.181818	15	1|1	0.62914	1|0	0.37086
chr21	14750000	15000000	DCIS	0.58029	7	43	97	206	0.320132	15	1|1	0.457942	1|0	0.542058
chr21	14750000	15000000	INV	0.676174	5	22	50	63	0.442478	15	1|1	0.62914	1|0	0.37086
chr21	15000000	15250000	DCIS	0.648893	12	14	62	114	0.352273	15	1|1	0.457942	1|0	0.542058
chr21	15000000	15250000	INV	0.594769	13	15	49	156	0.239024	15	1|1	0.62914	1|0	0.37086
chr21	15250000	15500000	DCIS	0.654586	40	31	393	872	0.310672	15	1|1	0.457942	1|0	0.542058
chr21	15250000	15500000	INV	0.686732	25	37	330	614	0.349576	15	1|1	0.62914	1|0	0.37086
chr21	15750000	16000000	DCIS	0.703222	2	36	24	49	0.328767	15	1|1	0.457942	1|0	0.542058
chr21	15750000	16000000	INV	0.623341	1	31	8	23	0.258065	15	1|1	0.62914	1|0	0.37086
chr21	16000000	16250000	DCIS	0.645963	2	18	5	31	0.138889	15	1|1	0.457942	1|0	0.542058
chr21	16000000	16250000	INV	0.593944	1	14	5	9	0.357143	15	1|1	0.62914	1|0	0.37086
chr21	16500000	16750000	DCIS	0.59949	1	53	22	31	0.415094	15	1|1	0.457942	1|0	0.542058
chr21	16500000	16750000	INV	0.696429	1	20	5	15	0.25	15	1|1	0.62914	1|0	0.37086
chr21	17000000	17250000	DCIS	0.649792	3	64	73	121	0.376289	15	1|1	0.457942	1|0	0.542058
chr21	17000000	17250000	INV	0.643166	2	41	25	58	0.301205	15	1|1	0.62914	1|0	0.37086
chr21	17750000	18000000	DCIS	0.537843	2	32	29	36	0.446154	15	1|1	0.457942	1|0	0.542058
chr21	17750000	18000000	INV	0.594106	1	29	7	22	0.241379	15	1|1	0.62914	1|0	0.37086
chr21	19500000	19750000	DCIS	0.560919	3	91	89	186	0.323636	15	1|1	0.457942	1|0	0.542058
chr21	19500000	19750000	INV	0.644374	3	79	80	159	0.334728	15	1|1	0.62914	1|0	0.37086
chr21	19750000	20000000	DCIS	0.522157	3	25	30	47	0.38961	15	1|1	0.457942	1|0	0.542058
chr21	19750000	20000000	INV	0.649493	3	31	42	52	0.446809	15	1|1	0.62914	1|0	0.37086
chr21	20000000	20250000	DCIS	0.5312	5	81	150	259	0.366748	15	1|1	0.457942	1|0	0.542058
chr21	20000000	20250000	INV	0.690667	5	100	121	379	0.242	15	1|1	0.62914	1|0	0.37086
chr21	21750000	22000000	DCIS	0.549492	1	18	7	11	0.388889	15	1|1	0.457942	1|0	0.542058
chr21	21750000	22000000	INV	0.527284	1	8	2	6	0.25	15	1|1	0.62914	1|0	0.37086
chr21	22750000	23000000	DCIS	0.547668	14	64	273	634	0.300992	15	1|1	0.457942	1|0	0.542058
chr21	22750000	23000000	INV	0.617011	11	48	216	314	0.407547	15	1|1	0.62914	1|0	0.37086
chr21	24750000	25000000	DCIS	0.410672	1	25	7	18	0.28	15	1|1	0.457942	1|0	0.542058
chr21	24750000	25000000	INV	0.474035	1	19	9	10	0.473684	15	1|1	0.62914	1|0	0.37086
chr21	27000000	27250000	DCIS	0.701921	10	44	172	275	0.384787	5	1|1	0.457942	1|1	0.542058
chr21	27000000	27250000	INV	0.698059	4	77	124	186	0.4	5	1|1	0.62914	1|1	0.37086
chr21	27250000	27500000	DCIS	0.708851	6	39	72	164	0.305085	18	1|1	0.457942	2|0	0.542058
chr21	27250000	27500000	INV	0.719983	3	29	31	57	0.352273	18	1|1	0.62914	2|0	0.37086
chr21	28000000	28250000	DCIS	0.578525	6	49	110	189	0.367893	15	1|1	0.457942	1|0	0.542058
chr21	28000000	28250000	INV	0.637588	3	79	88	150	0.369748	15	1|1	0.62914	1|0	0.37086
chr21	28250000	28500000	DCIS	0.561211	6	44	99	169	0.369403	15	1|1	0.457942	1|0	0.542058
chr21	28250000	28500000	INV	0.611663	3	55	48	118	0.289157	15	1|1	0.62914	1|0	0.37086
chr21	28500000	28750000	DCIS	0.536854	3	24	20	53	0.273973	15	1|1	0.457942	1|0	0.542058
chr21	28500000	28750000	INV	0.556587	2	40	21	59	0.2625	15	1|1	0.62914	1|0	0.37086
chr21	29500000	29750000	DCIS	0.496739	6	53	103	215	0.323899	15	1|1	0.457942	1|0	0.542058
chr21	29500000	29750000	INV	0.636646	4	62	84	165	0.337349	15	1|1	0.62914	1|0	0.37086
chr21	30250000	30500000	DCIS	0.723341	3	33	45	55	0.45	5	1|1	0.457942	1|1	0.542058
chr21	30250000	30500000	INV	0.721278	2	26	19	33	0.365385	5	1|1	0.62914	1|1	0.37086
chr21	31500000	31750000	DCIS	0.600327	6	58	135	216	0.384615	15	1|1	0.457942	1|0	0.542058
chr21	31500000	31750000	INV	0.579445	5	59	109	187	0.368243	15	1|1	0.62914	1|0	0.37086
chr21	31750000	32000000	DCIS	0.566652	5	36	60	120	0.333333	15	1|1	0.457942	1|0	0.542058
chr21	31750000	32000000	INV	0.564813	2	62	57	67	0.459677	15	1|1	0.62914	1|0	0.37086
chr21	32000000	32250000	DCIS	0.59462	6	100	282	318	0.47	15	1|1	0.457942	1|0	0.542058
chr21	32000000	32250000	INV	0.678257	4	164	318	340	0.483283	15	1|1	0.62914	1|0	0.37086
chr21	32250000	32500000	DCIS	0.646158	3	76	86	144	0.373913	15	1|1	0.457942	1|0	0.542058
chr21	32250000	32500000	INV	0.665537	2	96	82	111	0.42487	15	1|1	0.62914	1|0	0.37086
chr21	32750000	33000000	DCIS	0.76558	5	66	116	215	0.350453	5	1|1	0.457942	1|1	0.542058
chr21	32750000	33000000	INV	0.734134	4	60	88	153	0.365145	5	1|1	0.62914	1|1	0.37086
chr21	33000000	33250000	DCIS	0.699578	7	44	123	186	0.398058	5	1|1	0.457942	1|1	0.542058
chr21	33000000	33250000	INV	0.734762	4	41	71	95	0.427711	5	1|1	0.62914	1|1	0.37086
chr21	33250000	33500000	DCIS	0.740046	5	28	51	89	0.364286	5	1|1	0.457942	1|1	0.542058
chr21	33250000	33500000	INV	0.718987	2	28	23	33	0.410714	5	1|1	0.62914	1|1	0.37086
chr21	33500000	33750000	DCIS	1.1479	25	63	357	1240	0.223544	1	1|1	0.457942	2|0	0.542058
chr21	33500000	33750000	INV	1.00781	16	53	285	567	0.334507	1	1|1	0.62914	2|0	0.37086
chr21	33750000	34000000	DCIS	1.21253	38	88	767	2591	0.22841	1	1|1	0.457942	2|0	0.542058
chr21	33750000	34000000	INV	1.04209	31	73	678	1585	0.299602	1	1|1	0.62914	2|0	0.37086
chr21	34000000	34250000	DCIS	1.06447	13	108	353	1053	0.251067	1	1|1	0.457942	2|0	0.542058
chr21	34000000	34250000	INV	0.988234	8	109	265	609	0.303204	1	1|1	0.62914	2|0	0.37086
chr21	34250000	34500000	DCIS	1.02997	1	42	12	30	0.285714	1	1|1	0.457942	2|0	0.542058
chr21	34250000	34500000	INV	0.936808	1	42	15	27	0.357143	1	1|1	0.62914	2|0	0.37086
chr21	34500000	34750000	DCIS	1.21115	11	54	157	439	0.263423	1	1|1	0.457942	2|0	0.542058
chr21	34500000	34750000	INV	1.06975	6	19	39	76	0.33913	1	1|1	0.62914	2|0	0.37086
chr21	34750000	35000000	DCIS	1.20926	21	99	449	1630	0.215969	1	1|1	0.457942	2|0	0.542058
chr21	34750000	35000000	INV	1.054	17	77	375	937	0.285823	1	1|1	0.62914	2|0	0.37086
chr21	35000000	35250000	DCIS	1.14864	12	67	182	629	0.224414	1	1|1	0.457942	2|0	0.542058
chr21	35000000	35250000	INV	1.06004	7	77	161	384	0.295413	1	1|1	0.62914	2|0	0.37086
chr21	35250000	35500000	DCIS	1.15106	6	74	98	347	0.220225	1	1|1	0.457942	2|0	0.542058
chr21	35250000	35500000	INV	0.9898	4	104	118	300	0.282297	1	1|1	0.62914	2|0	0.37086
chr21	35500000	35750000	DCIS	1.11766	2	98	35	162	0.177665	1	1|1	0.457942	2|0	0.542058
chr21	35500000	35750000	INV	0.943436	1	162	49	113	0.302469	1	1|1	0.62914	2|0	0.37086
chr21	35750000	36000000	DCIS	0.962797	4	36	32	112	0.222222	18	1|1	0.457942	2|0	0.542058
chr21	35750000	36000000	INV	0.879244	3	25	24	52	0.315789	18	1|1	0.62914	2|0	0.37086
chr21	36000000	36250000	DCIS	1.0666	2	67	17	117	0.126866	12	1|1	0.457942	2|0	0.542058
chr21	36000000	36250000	INV	0.854769	1	102	16	86	0.156863	12	1|1	0.62914	2|0	0.37086
chr21	36750000	37000000	DCIS	1.31201	2	50	16	85	0.158416	13	1|1	0.457942	3|0	0.542058
chr21	36750000	37000000	INV	1.17613	1	18	0	18	0	13	1|1	0.62914	3|0	0.37086
chr21	37000000	37250000	DCIS	1.39596	1	155	20	135	0.129032	13	1|1	0.457942	3|0	0.542058
chr21	37000000	37250000	INV	1.32619	1	113	31	82	0.274336	13	1|1	0.62914	3|0	0.37086
chr21	37250000	37500000	DCIS	1.62464	6	104	122	503	0.1952	17	1|1	0.457942	4|1	0.542058
chr21	37250000	37500000	INV	1.26009	5	87	99	340	0.225513	17	1|1	0.62914	4|1	0.37086
chr21	37500000	37750000	DCIS	1.81719	22	73	220	1391	0.136561	17	1|1	0.457942	4|1	0.542058
chr21	37500000	37750000	INV	1.3657	15	67	216	790	0.214712	17	1|1	0.62914	4|1	0.37086
chr21	37750000	38000000	DCIS	1.7949	7	70	101	390	0.205703	17	1|1	0.457942	4|1	0.542058
chr21	37750000	38000000	INV	1.34837	5	73	94	273	0.256131	17	1|1	0.62914	4|1	0.37086
chr21	38000000	38250000	DCIS	1.46791	7	55	55	332	0.142119	13	1|1	0.457942	3|0	0.542058
chr21	38000000	38250000	INV	1.16502	6	36	63	154	0.290323	13	1|1	0.62914	3|0	0.37086
chr21	38250000	38500000	DCIS	1.72482	8	87	107	593	0.152857	17	1|1	0.457942	4|1	0.542058
chr21	38250000	38500000	INV	1.31756	6	24	43	103	0.294521	17	1|1	0.62914	4|1	0.37086
chr21	38500000	38750000	DCIS	1.20817	5	43	68	148	0.314815	1	1|1	0.457942	2|0	0.542058
chr21	38500000	38750000	INV	1.02845	3	21	20	45	0.307692	1	1|1	0.62914	2|0	0.37086
chr21	38750000	39000000	DCIS	0.700662	3	71	72	142	0.336449	5	1|1	0.457942	1|1	0.542058
chr21	38750000	39000000	INV	0.726718	3	65	91	105	0.464286	5	1|1	0.62914	1|1	0.37086
chr21	39750000	40000000	DCIS	1.24659	4	59	46	192	0.193277	13	1|1	0.457942	3|0	0.542058
chr21	39750000	40000000	INV	1.09909	4	28	22	91	0.19469	13	1|1	0.62914	3|0	0.37086
chr21	40000000	40250000	DCIS	1.34524	5	78	75	319	0.190355	13	1|1	0.457942	3|0	0.542058
chr21	40000000	40250000	INV	1.10148	5	43	67	148	0.311628	13	1|1	0.62914	3|0	0.37086
chr21	40250000	40500000	DCIS	1.16509	2	92	22	162	0.119565	13	1|1	0.457942	3|0	0.542058
chr21	40250000	40500000	INV	1.03879	2	81	36	126	0.222222	13	1|1	0.62914	3|0	0.37086
chr21	40500000	40750000	DCIS	1.31398	42	100	883	3323	0.209938	13	1|1	0.457942	3|0	0.542058
chr21	40500000	40750000	INV	1.04747	33	55	491	1332	0.269336	13	1|1	0.62914	3|0	0.37086
chr21	40750000	41000000	DCIS	1.32582	15	104	277	1292	0.176546	13	1|1	0.457942	3|0	0.542058
chr21	40750000	41000000	INV	1.10468	13	98	344	931	0.269804	13	1|1	0.62914	3|0	0.37086
chr21	41000000	41250000	DCIS	1.22746	10	40	55	354	0.134474	13	1|1	0.457942	3|0	0.542058
chr21	41000000	41250000	INV	1.01667	5	36	49	131	0.272222	13	1|1	0.62914	3|0	0.37086
chr21	41250000	41500000	DCIS	1.10592	3	105	70	245	0.222222	1	1|1	0.457942	2|0	0.542058
chr21	41250000	41500000	INV	0.950421	3	62	61	126	0.326203	1	1|1	0.62914	2|0	0.37086
chr21	41500000	41750000	DCIS	1.59598	3	94	19	263	0.0673759	13	1|1	0.457942	3|0	0.542058
chr21	41500000	41750000	INV	1.2234	2	70	30	111	0.212766	13	1|1	0.62914	3|0	0.37086
chr21	42250000	42500000	DCIS	1.66067	5	89	42	405	0.0939597	17	1|1	0.457942	4|1	0.542058
chr21	42250000	42500000	INV	1.46595	5	38	40	151	0.209424	17	1|1	0.62914	4|1	0.37086
chr21	42500000	42750000	DCIS	1.98861	6	96	90	488	0.155709	17	1|1	0.457942	4|1	0.542058
chr21	42500000	42750000	INV	1.47736	5	46	50	183	0.214592	17	1|1	0.62914	4|1	0.37086
chr21	42750000	43000000	DCIS	2.20117	24	108	320	2275	0.123314	19	1|1	0.457942	5|0	0.542058
chr21	42750000	43000000	INV	1.54128	20	38	163	604	0.212516	19	1|1	0.62914	5|0	0.37086
chr21	43000000	43250000	DCIS	1.30158	23	39	165	735	0.183333	13	1|1	0.457942	3|0	0.542058
chr21	43000000	43250000	INV	0.998768	15	32	114	371	0.235052	13	1|1	0.62914	3|0	0.37086
chr21	43250000	43500000	DCIS	1.39836	30	72	410	1762	0.188766	13	1|1	0.457942	3|0	0.542058
chr21	43250000	43500000	INV	1.03941	24	54	313	1000	0.238385	13	1|1	0.62914	3|0	0.37086
chr21	43500000	43750000	DCIS	1.4476	17	103	325	1430	0.185185	13	1|1	0.457942	3|0	0.542058
chr21	43500000	43750000	INV	1.02773	13	90	334	847	0.282811	13	1|1	0.62914	3|0	0.37086
chr21	43750000	44000000	DCIS	1.36994	42	79	674	2674	0.201314	13	1|1	0.457942	3|0	0.542058
chr21	43750000	44000000	INV	1.01606	27	63	436	1287	0.253047	13	1|1	0.62914	3|0	0.37086
chr21	44000000	44250000	DCIS	1.24071	28	59	346	1317	0.208058	1	1|1	0.457942	2|0	0.542058
chr21	44000000	44250000	INV	1.03794	17	52	260	637	0.289855	1	1|1	0.62914	2|0	0.37086
chr21	44250000	44500000	DCIS	1.88528	8	66	52	483	0.0971963	17	1|1	0.457942	4|1	0.542058
chr21	44250000	44500000	INV	1.41309	5	34	28	143	0.163743	17	1|1	0.62914	4|1	0.37086
chr21	44500000	44750000	DCIS	2.38268	26	93	256	2179	0.105133	19	1|1	0.457942	5|0	0.542058
chr21	44500000	44750000	INV	1.79401	21	54	186	965	0.161599	19	1|1	0.62914	5|0	0.37086
chr21	44750000	45000000	DCIS	3.19861	5	111	40	516	0.0719424	3	1|1	0.457942	5|0	0.542058
chr21	44750000	45000000	INV	1.98943	5	68	25	319	0.0726744	3	1|1	0.62914	5|0	0.37086
chr21	45000000	45250000	DCIS	2.50814	19	96	173	1655	0.0946389	19	1|1	0.457942	5|0	0.542058
chr21	45000000	45250000	INV	1.82791	16	59	139	808	0.146779	19	1|1	0.62914	5|0	0.37086
chr21	45250000	45500000	DCIS	1.24808	4	88	74	279	0.209632	13	1|1	0.457942	3|0	0.542058
chr21	45250000	45500000	INV	1.08465	3	89	77	192	0.286245	13	1|1	0.62914	3|0	0.37086
chr21	45500000	45750000	DCIS	1.45947	21	69	224	1236	0.153425	13	1|1	0.457942	3|0	0.542058
chr21	45500000	45750000	INV	1.07103	17	44	173	588	0.227332	13	1|1	0.62914	3|0	0.37086
chr21	45750000	46000000	DCIS	0.759067	15	33	151	354	0.29901	18	1|1	0.457942	2|0	0.542058
chr21	45750000	46000000	INV	0.708516	12	25	116	192	0.376623	18	1|1	0.62914	2|0	0.37086
chr21	46000000	46250000	DCIS	0.713126	49	44	788	1415	0.357694	5	1|1	0.457942	1|1	0.542058
chr21	46000000	46250000	INV	0.693571	39	40	579	994	0.368086	5	1|1	0.62914	1|1	0.37086
chr21	46250000	46500000	DCIS	0.772167	21	30	207	426	0.327014	5	1|1	0.457942	1|1	0.542058
chr21	46250000	46500000	INV	0.727124	14	31	186	255	0.421769	5	1|1	0.62914	1|1	0.37086
chr21	46500000	46750000	DCIS	0.65911	7	26	64	120	0.347826	11	1|1	0.457942	2|0	0.542058
chr21	46500000	46750000	INV	0.867013	5	27	41	98	0.294964	11	1|1	0.62914	2|0	0.37086
chr21	46750000	47000000	DCIS	1.51313	40	43	346	1411	0.196927	13	1|1	0.457942	3|0	0.542058
chr21	46750000	47000000	INV	1.25696	29	37	251	850	0.227975	13	1|1	0.62914	3|0	0.37086
chr21	47000000	47250000	DCIS	0.93	1	20	3	17	0.15	13	1|1	0.457942	3|0	0.542058
chr21	47000000	47250000	INV	1.08	1	23	3	20	0.130435	13	1|1	0.62914	3|0	0.37086
chr21	47250000	47500000	DCIS	1.02308	27	32	224	652	0.255708	1	1|1	0.457942	2|0	0.542058
chr21	47250000	47500000	INV	1.09802	18	37	173	493	0.25976	1	1|1	0.62914	2|0	0.37086
chr21	47500000	47750000	DCIS	1.52651	5	56	41	242	0.144876	13	1|1	0.457942	3|0	0.542058
chr21	47500000	47750000	INV	1.35702	3	52	32	126	0.202532	13	1|1	0.62914	3|0	0.37086
chr21	47750000	48000000	DCIS	1.51827	22	67	237	1239	0.160569	13	1|1	0.457942	3|0	0.542058
chr21	47750000	48000000	INV	1.45924	16	54	160	715	0.182857	13	1|1	0.62914	3|0	0.37086
chr21	48000000	48129895	DCIS	1.46612	4	58	37	196	0.158798	13	1|1	0.457942	3|0	0.542058
chr21	48000000	48129895	INV	1.44348	1	65	18	47	0.276923	13	1|1	0.62914	3|0	0.37086
chr22	16000000	16250000	DCIS	1.13383	4	54	92	127	0.420091	5	1|1	0.457942	1|1	0.542058
chr22	16000000	16250000	INV	0.856648	5	28	58	83	0.411348	5	1|1	0.62914	1|1	0.37086
chr22	16250000	16500000	DCIS	1.13227	17	71	511	700	0.421965	6	1|1	0.457942	2|1	0.542058
